File name,221.100
Result analysis file name,221_bl.raf
Subject,221
Gender,
Age
Memo
Free comment 1,SubjectID,221
Free comment 2,Date,01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG,,,uV^2,uV^2,uV^2,uV^2,uV^2,,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,
EpochNo,Stage,Time,Delta,Theta,Alpha,Beta,Gamma,,0.000000Hz,0.488281Hz,0.976563Hz,1.464844Hz,1.953125Hz,2.441406Hz,2.929688Hz,3.417969Hz,3.906250Hz,4.394531Hz,4.882813Hz,5.371094Hz,5.859375Hz,6.347656Hz,6.835938Hz,7.324219Hz,7.812500Hz,8.300781Hz,8.789063Hz,9.277344Hz,9.765625Hz,10.253906Hz,10.742188Hz,11.230469Hz,11.718750Hz,12.207031Hz,12.695313Hz,13.183594Hz,13.671875Hz,14.160156Hz,14.648438Hz,15.136719Hz,15.625000Hz,16.113281Hz,16.601563Hz,17.089844Hz,17.578125Hz,18.066406Hz,18.554688Hz,19.042969Hz,19.531250Hz,
39,W,4/20/2017 19:02:36,1346.468790,1080.803612,104.351092,144.223119,157.217881,,1.023024,55.383141,158.136230,202.451859,207.134018,91.964058,230.580765,207.797455,69.969933,27.833841,95.217491,88.270508,137.991119,111.137764,121.058487,135.316177,207.266998,193.064590,86.697968,20.794064,7.004807,18.717358,9.524025,36.851322,11.459517,11.163734,18.610651,14.985427,14.691917,6.794525,6.085769,11.411247,8.013728,12.567376,3.752704,8.363041,11.044134,1.644972,3.771611,6.892135,4.430146,
40,W,4/20/2017 19:02:40,1765.319550,390.163501,80.530027,139.248703,112.116494,,3.174180,46.125381,155.184875,297.728577,362.875305,450.322632,167.429077,93.291542,105.214615,34.955482,52.192062,18.609142,72.994148,85.643784,89.172745,20.553394,42.566017,54.860523,5.763748,27.723034,21.715303,7.518070,6.769335,3.582499,13.221786,14.166451,4.721296,18.263420,15.436672,4.858170,4.982415,19.608845,15.559106,4.154041,11.706059,9.946797,3.930281,3.235417,2.258039,2.226048,4.195647,
41,W,4/20/2017 19:02:44,1243.549622,342.277071,112.761303,164.664043,111.560930,,22.873100,99.512741,122.343361,102.346664,67.410309,221.251511,159.556107,80.379631,66.484222,138.649292,185.615784,80.882050,21.015249,38.055065,45.343880,31.552896,74.130264,27.633724,23.663942,18.262486,33.507729,6.731443,6.914691,5.997134,41.347820,44.219551,25.371605,12.703922,14.843495,2.692801,5.981408,1.730492,1.686626,0.892708,2.635083,4.548612,5.437412,8.067598,10.957247,13.449003,9.446480,
42,W,4/20/2017 19:02:48,1291.540693,369.196469,84.416078,153.814887,142.418326,,3.804658,38.453178,178.324295,287.679443,289.493927,56.167774,9.788107,237.172089,122.823997,33.188942,38.448940,61.660210,60.183487,90.270889,26.544210,22.410204,4.794667,36.540596,66.792206,30.113647,19.842823,14.019864,8.549784,4.364394,7.525566,2.976965,12.371111,4.375352,10.795487,21.453175,10.313148,8.153622,3.239955,7.405515,2.435884,11.160078,7.600378,16.719229,5.492820,11.659700,17.662468,
43,W,4/20/2017 19:02:52,958.669537,519.699563,205.916125,221.243797,140.294178,,0.533694,52.029964,90.610832,82.530151,124.877464,130.725128,81.755898,97.988991,129.197235,76.399330,92.554543,74.653603,25.153019,129.094574,157.323288,99.894554,6.000972,18.068966,9.510588,5.577266,65.958359,19.383347,20.681225,32.647358,61.668571,10.131637,14.264288,15.853186,13.658491,23.596134,22.064491,3.690505,1.531072,16.859499,31.866446,27.121872,2.948480,3.954523,8.100918,18.490274,7.111982,
44,W,4/20/2017 19:02:56,1122.358612,351.177303,88.388578,131.134696,119.182275,,14.408983,25.697906,28.135643,131.574997,149.595459,146.771530,162.161499,27.215385,219.472565,166.951309,64.782318,31.359209,23.726402,28.861389,87.833992,94.020187,50.071972,28.267036,7.037115,18.786934,22.315327,11.209050,21.259386,8.136782,6.681099,2.395559,8.889053,8.478357,9.748209,8.572439,1.653212,10.457715,10.134421,2.128720,16.043613,27.676941,11.772198,5.947638,1.261096,1.590080,4.385443,
45,W,4/20/2017 19:03:00,2069.926414,382.078980,165.167205,166.049970,200.647464,,29.136683,134.974701,351.909729,306.073944,134.292816,143.842697,259.410309,364.088501,85.676338,149.063568,140.593811,130.146881,27.079145,20.053946,10.762181,8.074032,35.768002,91.016891,59.177902,10.531060,65.857704,55.608768,7.992074,5.506140,19.671459,11.971228,11.130486,3.388433,8.217622,13.800716,7.927095,31.544748,30.081585,6.516518,10.760074,16.507416,3.206270,1.026860,3.009462,0.462035,6.499421,
46,W,4/20/2017 19:03:04,1137.222898,383.772413,123.263904,117.091782,125.364826,,22.025259,31.604877,83.973465,113.529648,71.299438,28.130281,119.476120,62.889168,143.510712,239.733734,243.075455,110.767273,101.133415,40.820694,30.290977,46.015038,29.846344,11.132755,13.765917,22.744604,26.040342,18.710449,36.316246,15.915287,3.536975,6.840262,15.040848,2.867371,2.570319,14.586374,18.646328,7.653501,4.343251,4.775469,3.207030,11.596725,10.241751,8.896762,1.026842,3.116052,1.682897,
47,W,4/20/2017 19:03:08,1645.742895,1034.177737,195.169969,330.122423,130.270000,,1.011441,18.855303,70.695503,45.170052,86.496300,19.200726,20.591003,287.572693,526.127930,335.023804,236.009583,257.573303,91.325806,331.701630,230.086060,33.331612,13.976792,51.872086,24.310450,8.078610,50.417042,63.338123,5.667789,25.483334,42.185070,29.703732,35.330647,55.907188,38.870911,30.882111,21.421177,12.978792,8.972994,4.605815,7.917622,17.405918,10.367924,23.650492,17.512032,10.988976,3.606095,
48,W,4/20/2017 19:03:12,1690.343765,654.359798,120.391843,183.073333,110.773278,,11.623352,116.718979,186.576004,90.884979,136.869904,231.227661,210.428238,236.435028,115.089386,174.267578,191.846008,178.701813,114.638405,130.334534,71.614395,44.310852,19.869183,49.968029,44.922588,21.783068,13.717170,16.074022,30.533335,24.018480,14.265768,13.021082,18.495939,31.958883,16.322176,5.538362,6.042614,18.654257,4.434361,10.914433,7.082628,15.299458,7.387393,6.055537,8.549966,7.352073,5.964171,
49,W,4/20/2017 19:03:16,1363.715378,523.982552,316.385449,160.657392,157.537506,,8.462034,54.548512,20.653774,14.903229,70.346054,63.342346,188.673706,255.938049,287.844910,241.693802,165.770996,87.044373,78.123741,55.971836,56.737457,40.598591,37.998039,62.839958,104.668556,109.636627,88.618202,19.693485,13.829606,42.687256,41.920273,12.976995,10.877572,17.087624,21.332527,12.278943,5.237865,7.629040,3.548757,6.055083,18.583649,13.035092,5.649461,7.984741,7.224255,6.269033,4.886754,
50,W,4/20/2017 19:03:20,1830.293964,683.126511,92.183492,185.117881,115.227062,,7.469109,38.190048,55.322544,36.987877,97.757774,185.265594,108.633270,538.867737,370.634949,155.839233,242.794937,293.464722,116.012199,64.122772,24.965607,17.854305,71.092560,80.647713,14.966633,17.590881,4.428504,13.199897,28.402775,18.903362,9.658072,10.703247,17.006332,39.259407,31.917217,5.218852,3.920470,7.296594,4.351891,6.839418,9.221017,11.002195,1.280999,3.472981,6.568353,18.401619,8.657290,
51,W,4/20/2017 19:03:24,1312.488705,634.479237,135.766548,148.713593,139.163610,,9.710107,56.154823,90.599289,243.583588,329.884644,170.782806,31.203068,71.540604,83.624016,58.251396,176.864471,195.127090,22.912136,40.840683,168.548950,100.441940,40.867580,35.537312,30.203545,13.338058,26.685406,38.685207,32.022171,4.538586,20.497120,5.584629,9.196888,19.454865,10.377377,8.465018,5.682444,8.433311,7.751186,7.223620,6.572632,4.752575,5.916689,8.883137,17.546619,16.618635,6.253969,
52,W,4/20/2017 19:03:28,1185.908798,365.658506,145.734293,188.442049,97.737577,,19.208038,141.501602,194.900391,203.903366,35.835529,225.673767,215.888245,22.001139,53.851051,75.537415,16.816294,56.941780,51.060699,41.646709,72.824120,49.865051,36.827793,29.011761,27.480593,31.806231,23.962948,22.419180,18.730711,26.432343,22.382881,17.152203,15.122660,2.564922,10.299391,18.900869,18.674820,20.304037,14.887907,6.655654,13.524051,16.734732,15.240808,4.039144,2.981618,5.847427,5.511806,
53,W,4/20/2017 19:03:32,1275.417610,640.268656,124.890570,237.249674,100.953988,,14.815140,22.233727,136.204132,221.622574,75.658279,90.200607,406.032928,242.728973,14.248589,36.716747,29.771053,118.363800,152.596390,72.444298,70.333115,20.620005,72.032249,72.029358,61.849442,38.275387,15.532241,9.249030,12.158268,18.167099,31.508545,33.102776,24.173672,13.451464,16.265558,4.882338,6.650104,12.770224,21.910391,19.682858,21.571426,14.442571,1.198030,12.848144,26.270716,5.835584,2.193821,
54,W,4/20/2017 19:03:36,1595.861771,414.284372,91.538603,180.164261,146.882659,,4.370310,86.501602,157.520142,139.103165,67.810593,114.565353,126.605789,285.713196,219.474335,199.077209,199.490387,123.665497,96.504936,53.159584,41.199371,23.636293,43.379883,30.808357,1.930450,4.578845,23.870382,26.275692,15.382975,16.707876,4.722833,11.414163,22.503420,14.889881,7.883294,19.814663,16.956118,0.953939,14.611664,14.790421,13.337806,20.029928,14.175301,4.743400,1.186982,1.503881,1.369403,
55,W,4/20/2017 19:03:40,2396.646347,451.526134,65.203783,153.621356,89.605550,,0.102696,8.899239,60.313347,112.200653,104.207657,392.280243,619.324158,319.855255,245.563629,383.212830,150.789337,74.492722,138.080734,99.090469,48.802765,19.640984,51.549660,4.847808,15.020992,18.095604,12.433922,7.473338,6.361911,8.427279,12.411729,16.260529,4.586595,10.543035,15.433618,20.401382,17.767960,5.753856,4.831509,11.231463,14.529047,6.285119,3.643820,11.288569,5.505449,2.740003,2.819403,
56,W,4/20/2017 19:03:44,2113.168152,506.617496,196.239620,153.869353,86.796805,,30.213772,115.034706,212.106415,231.629913,135.103210,166.138641,479.564758,134.837952,123.875267,312.048676,202.828613,85.110207,135.469696,99.319572,77.440857,25.830673,25.833925,12.565691,45.046875,98.786842,45.589466,21.833313,19.109665,2.830116,8.090218,33.162262,13.785515,3.495008,10.956507,4.687218,3.481361,4.708621,7.611269,5.689493,14.017263,4.700239,11.931155,7.013913,6.512613,14.187099,7.929818,
57,W,4/20/2017 19:03:48,1203.488796,768.576625,111.165064,120.088030,73.788647,,18.619108,112.672813,158.598831,71.144104,122.275879,97.219543,115.018723,337.543274,94.086960,65.294464,29.634205,60.006775,153.005417,267.079407,94.856094,26.557873,88.228790,63.109573,15.732696,22.466080,22.303995,28.956604,8.691101,18.959785,9.787498,3.455291,1.929917,5.769485,20.434418,15.227778,14.531640,13.866874,3.289928,3.547440,7.170270,0.335234,2.453653,6.809643,9.766841,6.333055,5.166563,
58,W,4/20/2017 19:03:52,1603.395285,861.501774,79.629488,122.622373,83.547389,,9.198233,23.978632,381.019897,481.273621,81.440994,57.984142,92.358612,95.507919,146.367340,57.661636,185.802490,190.838562,35.050671,101.836327,113.445770,163.052505,123.072815,90.291016,43.914108,27.472507,19.065720,15.887933,6.460842,3.753685,6.988801,8.286384,13.396318,9.501497,9.277131,4.290968,7.111660,15.359220,14.935390,5.827510,3.816148,6.322719,8.477439,5.762340,2.898887,3.978148,3.380616,
59,W,4/20/2017 19:03:56,1558.421268,544.764074,81.344543,96.351931,129.560298,,10.718760,90.889908,142.562439,41.001381,30.885143,52.709305,83.203201,140.280121,138.820435,485.000763,353.068573,110.987343,81.551308,89.439720,86.060051,65.457207,66.081360,35.351925,9.835161,17.908484,31.240000,14.690386,2.133739,3.620821,11.751114,7.566793,10.389712,4.708737,11.536102,13.768454,5.266139,6.340148,0.833707,3.236350,12.304449,7.375552,1.170959,3.447719,3.933788,2.326288,2.147033,
60,W,4/20/2017 19:04:00,2231.938169,373.022095,82.546331,107.803195,104.193141,,5.186274,16.263014,73.652176,382.074158,465.485718,381.323883,210.350571,221.093994,193.891632,136.559799,151.243225,134.425644,66.738045,22.641409,18.982319,83.196846,25.961496,5.611720,15.464617,12.685409,7.601030,6.165775,25.619419,19.224905,11.249794,6.901162,5.636761,4.819639,5.886363,2.811988,2.756539,2.328531,2.084330,12.335872,17.399469,6.660290,7.096439,14.331259,7.453973,4.757149,4.543431,
61,W,4/20/2017 19:04:04,2148.481663,802.356750,111.951608,141.729794,126.797386,,28.461494,42.987453,239.289780,322.594910,167.196930,154.056946,102.426720,204.253067,374.891052,318.421478,222.363327,209.219360,265.719360,124.820580,19.053413,27.988678,58.988960,39.356361,57.210037,21.132824,4.811401,12.963388,23.826777,32.681046,16.536173,8.601797,11.962006,7.240722,11.496244,8.170450,4.367216,2.035702,7.031780,13.822685,10.731707,11.010107,19.295074,10.223672,0.346534,8.267166,7.126930,
62,W,4/20/2017 19:04:08,1846.023893,433.232241,202.049899,197.463821,115.507978,,11.578146,24.363241,32.518486,195.232544,135.534882,106.103699,296.010437,266.581177,323.714233,301.635132,164.330063,78.572090,60.560307,61.307076,52.755093,52.834816,25.737669,14.174915,87.290276,59.188744,38.102875,32.977959,5.893670,28.396566,37.490086,19.412575,20.431337,26.360886,12.181672,14.749384,30.316011,5.387896,17.954441,12.785831,0.925848,3.940264,5.899356,9.574917,3.595261,7.532555,6.415587,
63,W,4/20/2017 19:04:12,1877.733613,944.010696,129.954185,154.182385,120.609585,,0.081823,13.942636,93.065163,233.039200,135.038376,81.707840,191.897858,155.490173,318.540649,417.201355,237.810364,104.224754,128.338654,194.842987,235.164032,138.886200,38.122982,63.789509,40.641579,35.063011,43.573875,27.413649,8.209550,12.244509,3.449591,1.160987,6.918326,13.558866,10.307547,3.595996,11.563696,22.878258,11.123057,4.113132,15.066046,9.605887,5.747575,7.804920,7.469844,11.940779,11.327470,
64,W,4/20/2017 19:04:16,1330.792648,257.108290,79.591191,137.648054,177.883095,,10.312239,90.001320,280.659973,117.066483,47.408619,59.404022,55.396862,159.178864,265.152466,166.889435,89.634605,17.946968,52.528328,34.825436,28.750652,11.487175,18.737677,39.355583,53.476471,21.474493,32.384434,17.977016,3.055739,1.351600,3.347909,15.395880,16.708706,26.502680,20.172096,4.762388,7.508256,5.903380,1.275950,1.046770,3.992610,5.171690,7.251257,2.528686,2.896397,2.119038,14.412271,
65,W,4/20/2017 19:04:20,2222.046158,593.352282,130.790390,157.542981,94.311473,,1.516004,29.261124,128.645981,141.416550,112.102417,201.886993,168.610291,179.891724,640.597961,466.300507,153.332611,167.079025,78.722382,47.244682,208.222565,33.367134,11.944239,22.762617,24.009638,17.554802,19.195223,10.109946,50.539967,21.348467,12.041986,7.981100,8.939625,14.230554,7.069046,13.017121,13.264296,10.125754,9.818449,9.054636,10.380412,19.754333,1.671362,13.847527,11.075215,1.624848,5.688702,
66,W,4/20/2017 19:04:24,2221.748257,275.215485,53.107027,252.506450,148.425355,,0.766800,35.596195,56.808449,37.696224,90.808716,663.060303,818.153198,199.291748,61.307346,107.128189,151.897888,43.926308,20.152668,52.614010,77.617928,16.391766,6.306547,37.496010,20.710249,11.169567,15.523079,7.905107,6.513682,6.607517,5.388073,18.533081,19.231775,6.043769,31.683353,31.147636,4.603282,4.505585,14.311534,26.473549,6.694731,12.574671,33.210930,13.387656,4.101421,14.792536,11.210940,
67,W,4/20/2017 19:04:28,1563.296120,393.084295,69.341715,155.959849,85.544308,,10.996113,41.925919,94.779221,344.909485,359.713440,328.112793,178.126831,77.429207,67.676140,29.611439,41.011646,80.686440,60.360069,100.786240,52.547218,25.559393,43.737988,15.949212,13.457736,11.489499,7.726212,6.480268,11.627085,26.708019,5.310632,9.140406,10.592825,12.568785,8.522572,16.455992,23.910593,7.618434,5.017683,13.630626,4.140051,2.758700,4.865913,3.683261,2.285779,16.569590,14.198641,
68,W,4/20/2017 19:04:32,1252.868763,926.858709,145.575013,118.193050,113.199654,,6.006302,8.075314,77.907745,37.329811,67.402611,282.132019,227.524857,114.740410,104.534500,200.454254,132.767242,361.348938,302.133820,10.114571,42.420689,5.645674,49.162525,68.086731,87.945763,56.399689,27.443945,26.980553,19.061563,9.947929,5.741334,8.473097,4.375534,14.580265,13.207387,11.115497,16.328516,4.566974,3.452087,3.933075,2.937851,2.930373,7.807220,10.313396,6.215340,2.591350,5.365089,
69,W,4/20/2017 19:04:36,1421.866991,538.367559,72.204234,118.776546,106.862505,,1.485157,14.319010,68.878784,40.154297,218.074799,166.797272,201.772980,68.711990,227.619034,291.665771,123.873055,83.835983,120.064888,13.999195,59.644867,19.084856,60.481308,110.137093,71.119370,33.621216,6.150864,5.127580,8.506133,2.877555,15.920886,25.998627,7.216832,15.037574,6.556052,4.727209,0.985537,2.449145,3.295376,8.539783,3.765600,9.092084,11.468889,2.007479,2.643196,4.474540,10.518623,
70,W,4/20/2017 19:04:40,1811.338296,716.283714,105.594440,111.190646,126.731087,,4.630661,15.015939,107.279121,168.556763,99.097656,116.226707,173.732803,224.385483,399.393280,274.115417,233.535126,125.333862,118.742714,104.511765,108.190689,125.129089,66.742737,23.526470,44.106388,34.715736,28.977152,9.634411,5.547289,15.786792,10.933060,9.094912,6.897033,6.261242,13.382717,9.218301,9.609951,4.865609,0.860031,4.165121,3.693045,7.283399,11.728831,5.679530,6.939704,2.888619,8.622602,
71,W,4/20/2017 19:04:44,1494.286597,819.209544,132.455620,189.819481,124.935127,,6.339257,30.541660,7.159482,14.213793,37.442410,70.551254,288.009125,418.039093,318.258667,102.462440,207.608673,216.671310,268.621094,169.803909,26.553080,26.957460,60.127666,41.599190,8.875834,48.052345,20.911642,26.447563,6.372450,13.718271,16.953348,15.915135,13.513464,31.835775,37.149323,11.034352,5.074285,3.570672,2.304171,5.695913,5.374183,21.273239,14.301594,2.688820,3.693324,5.940627,10.454603,
72,W,4/20/2017 19:04:48,1771.284066,756.845314,76.444817,126.508994,108.265407,,2.671921,8.741132,43.001606,129.830963,141.791397,185.115295,563.032227,327.084351,162.001785,49.447853,161.237457,253.557129,137.994385,97.156143,148.681854,50.726185,21.917082,21.866880,24.945656,24.745365,15.589034,3.084023,5.658036,3.868003,23.500355,15.518560,12.139919,9.819665,13.704766,4.134285,4.425140,11.477811,8.893067,8.764051,3.067883,0.616328,1.864049,2.970529,16.946110,11.647676,0.519153,
73,W,4/20/2017 19:04:52,1558.000301,389.502069,142.961939,166.698832,120.427495,,18.838497,18.799385,146.081757,332.484802,189.509583,57.856327,85.180374,170.544174,218.233307,157.419052,181.891541,118.048569,33.535469,106.557114,62.632767,13.778170,22.535406,17.125750,15.288826,32.759720,6.184269,17.831886,39.039684,26.922716,20.223663,8.564784,6.935611,29.382143,27.880278,9.277191,11.058506,14.777006,4.604382,3.345598,4.183554,11.204857,13.669580,5.948452,8.153994,6.513559,1.199338,
74,W,4/20/2017 19:04:56,879.528877,847.978989,79.597963,185.452177,98.222773,,4.207205,64.052132,145.767517,40.802727,132.336868,188.670670,48.704758,21.180252,46.295334,45.893044,145.825577,214.590775,162.784180,55.603863,85.429314,147.927246,94.927567,51.228653,35.487392,12.659616,8.524328,9.331254,19.814571,8.660150,20.608044,23.703133,13.680153,18.513798,27.063585,21.032351,3.054437,10.623541,8.960979,9.673738,15.439624,5.201752,5.355094,4.467264,1.678920,7.924637,9.079172,
75,W,4/20/2017 19:05:00,1834.250338,460.038654,105.873316,169.959604,83.444122,,23.088724,104.761032,128.400284,63.381119,17.080927,155.557541,162.181381,361.062073,499.826294,250.732880,91.266808,66.112549,53.371494,179.182983,59.106834,17.745317,45.949467,31.916595,6.653414,11.639625,20.604496,15.704583,20.097885,8.117540,29.709187,26.076469,21.874474,17.203213,14.261001,23.633686,18.444513,14.784031,7.716064,1.775698,1.826634,3.468804,4.880312,4.714355,1.755451,5.394207,2.150692,
76,W,4/20/2017 19:05:04,2228.441231,626.125064,45.876049,92.337834,103.360601,,14.049565,151.510010,464.126892,458.535339,144.809235,220.674057,485.409973,179.205902,26.339806,37.299736,60.530281,121.777657,5.282487,174.475662,177.192398,52.115189,73.322632,13.338867,8.620173,10.334015,5.681452,5.762575,6.528692,6.601205,10.968110,14.777054,19.425663,3.251981,4.954922,4.230885,4.531840,8.641077,9.020531,4.798733,4.318733,2.719313,2.357252,4.950377,1.640497,0.555692,2.163284,
77,W,4/20/2017 19:05:08,1274.513462,320.258514,80.868269,81.378086,140.182938,,7.198393,146.366241,360.025818,114.436600,125.626144,237.959137,67.313553,30.041946,57.728764,46.823364,88.191895,19.813776,47.032646,30.172405,59.333027,91.169846,22.986240,24.034632,25.715942,22.481596,14.449723,9.423124,10.590502,13.143148,10.780175,10.960701,7.592574,3.471332,9.402937,6.942935,4.478678,6.643350,2.154436,3.136859,3.327134,2.154738,1.425492,0.687511,2.705583,9.378819,6.915008,
78,W,4/20/2017 19:05:12,1906.307751,759.690724,93.973730,181.563101,112.538086,,9.422529,57.512661,88.658447,230.819519,486.552277,265.764954,109.719147,224.291351,104.239655,198.174103,140.575638,124.230743,237.830154,107.386429,27.230022,32.579872,141.779388,81.578461,7.075654,10.588517,14.162836,47.756977,15.022426,5.510277,0.932697,2.457489,7.359551,1.752579,1.984882,12.947732,19.053888,17.898434,21.870552,16.979769,9.078854,12.876249,25.969564,15.962017,10.667578,4.656931,0.047032,
79,W,4/20/2017 19:05:16,1095.252459,531.030624,101.480537,149.004943,101.222951,,23.789564,54.796463,152.355438,272.190033,66.659294,12.766161,44.564415,97.687073,92.003380,238.640686,63.589516,104.362564,84.112350,121.836517,81.288956,46.522324,54.053150,25.794573,13.060190,12.215739,12.924628,10.634771,11.744787,41.166485,12.794127,23.166550,8.429447,11.410469,7.348802,3.574893,8.134509,6.852175,20.512573,21.031242,7.146342,9.014730,3.959982,2.750034,1.596678,7.878808,6.197708,
80,W,4/20/2017 19:05:20,1235.897288,393.373676,66.945978,215.371881,120.566519,,2.961635,8.757274,64.340874,88.334595,52.157997,78.746765,162.654907,270.667847,221.924973,121.845779,166.466278,120.845139,51.011963,8.780994,38.354477,74.164337,52.395802,39.193077,8.627888,3.477049,1.426102,6.429434,18.523378,25.885921,11.204094,6.781546,4.957040,18.456228,39.128063,30.501663,6.182252,4.067747,15.509195,14.901911,17.579285,26.671186,10.112880,4.702000,5.301184,2.110131,8.409570,
81,W,4/20/2017 19:05:24,999.989731,442.680569,97.098080,161.945077,110.074749,,1.489834,39.353432,59.545925,79.405975,116.157448,122.587868,61.439144,48.766502,214.809616,197.949005,59.974815,82.980782,85.352791,39.659100,58.274704,47.488750,54.816849,34.880955,39.226639,50.215683,14.246531,13.739943,6.868218,3.412324,8.615381,7.888771,5.978023,4.416812,9.154148,15.418344,11.993488,8.703536,25.133244,22.942282,16.892635,10.356819,8.291944,3.879312,3.404672,1.321412,6.169636,
82,W,4/20/2017 19:05:28,1986.055656,530.086390,78.356434,255.548887,130.005316,,6.650568,49.575706,239.523605,432.516632,299.659088,390.825500,50.858521,145.226074,158.193436,70.848312,148.828781,145.132751,76.518219,66.006180,99.407166,97.696358,4.994891,15.238564,25.092260,5.544669,12.745630,12.242450,7.669783,23.492176,16.661726,6.903559,19.913208,21.319998,23.678726,15.492625,11.686182,15.390790,14.184924,21.833851,11.961911,4.859243,15.302556,21.926460,21.433918,19.457279,10.203656,
83,W,4/20/2017 19:05:32,1833.007540,258.316771,136.149936,108.629760,89.911120,,4.663610,23.024176,140.516907,190.722321,55.181667,102.375687,191.208130,115.600571,275.456421,409.653015,329.268646,72.865616,10.443295,24.425657,23.340889,45.943661,54.041023,20.267464,6.989166,50.189545,40.829559,17.600998,10.593512,11.084330,5.851993,0.819076,1.311437,2.357756,9.665999,22.140223,23.961411,11.119268,4.363501,2.449309,1.963803,3.943025,3.266448,4.165843,4.856858,3.752451,8.493352,
84,W,4/20/2017 19:05:36,1457.218479,610.746514,128.602088,216.854115,101.073799,,2.151853,48.600021,124.610176,36.520592,100.226845,358.152466,96.955704,174.271393,45.992596,251.812607,220.076080,87.247025,33.367531,123.137108,195.812225,108.157738,30.039787,19.003986,13.981114,16.571123,13.062042,40.447628,35.237370,16.653114,6.630811,13.840590,20.487720,8.959429,2.634284,20.968016,18.182178,4.301298,4.506252,9.242619,21.689199,36.867588,16.098480,5.034408,10.423403,13.193136,10.425514,
85,W,4/20/2017 19:05:40,800.600620,206.087011,185.541168,157.604467,123.176538,,4.200064,37.625526,171.513016,95.496170,110.843796,74.039474,74.649971,55.731743,92.077316,33.458839,55.164768,50.486053,44.729946,18.766125,4.166453,28.874763,13.248816,24.442566,21.372288,36.337372,45.435696,47.278069,23.879570,15.805260,16.805202,8.577171,5.334861,0.777223,4.692856,6.137889,10.734859,16.333456,18.966267,14.333395,5.441407,11.371318,7.479903,15.894411,14.302852,5.431509,11.795090,
86,W,4/20/2017 19:05:44,2501.273893,345.229359,69.527220,110.749657,114.667197,,13.638088,102.027466,390.937439,454.354340,241.307083,115.924286,16.902819,247.147919,730.816895,166.462051,35.393597,8.713665,48.250668,86.120041,42.799698,29.101036,83.961578,35.737576,10.545097,1.942318,7.042568,15.131884,22.072311,19.601368,3.736771,9.349839,6.805248,5.092119,4.175892,1.423501,3.630086,9.737153,1.307773,3.823287,6.398651,7.107166,20.176022,16.850588,5.378892,2.366922,7.126519,
87,W,4/20/2017 19:05:48,1203.502167,1223.394704,187.447422,233.885686,149.907931,,17.589272,65.785904,175.038284,168.709869,42.461319,115.234207,114.976509,83.267952,84.691315,137.446930,215.889877,509.923645,287.327942,73.535889,199.375580,56.354263,6.679187,18.835436,71.362762,55.983044,45.705605,15.137436,16.351362,29.195463,25.074512,6.478887,14.347052,12.488508,22.729404,16.273024,12.734874,6.511108,7.824455,14.086368,10.835144,13.918888,33.043266,33.844734,13.013038,9.963634,5.793301,
88,W,4/20/2017 19:05:52,1763.763557,742.748875,91.616843,208.551457,122.115154,,17.772434,115.254906,81.673286,163.145599,39.862572,194.909363,249.739182,178.435944,194.657303,199.374649,346.710754,208.630600,16.649719,49.476402,183.873795,156.287415,47.906521,43.744270,36.180153,12.862497,25.000980,16.912851,16.156139,14.065763,6.618611,21.742413,18.596424,33.021927,21.105345,5.024255,10.943251,21.485870,8.272521,4.941392,13.585554,16.710455,14.387696,5.776910,4.141154,2.275593,6.540697,
89,W,4/20/2017 19:05:56,1570.451038,715.821241,119.779770,147.495975,126.810398,,15.155939,113.245117,437.922974,363.805206,40.154282,17.656311,63.164436,154.468140,264.582825,83.560989,31.890759,36.332279,122.301773,133.162079,245.329590,75.461380,38.439827,31.245630,33.548683,45.811104,6.400147,9.701913,11.439549,13.124520,33.302536,22.571501,12.186297,2.862355,1.721783,9.075092,18.435225,6.301153,7.455996,17.964087,12.116665,2.395757,3.591413,11.029544,8.459782,2.382681,8.946644,
