File name	00621.100
Result analysis file name	00621_baseline.raf
Subject	00621
Gender	
Age
Memo
Free comment 1	SubjectID	00621
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
51	R	12/22/2016 16:03:22	133.308251	477.626371	16.774083	11.069867	0.802787		5.717018	20.733175	4.356199	12.466165	8.242982	6.630177	27.221405	32.626068	9.627522	6.386462	5.018095	2.967938	10.721585	7.855026	90.822655	163.374710	113.464958	85.595245	2.824253	7.961925	2.941458	0.792924	1.161993	2.117153	1.798629	2.167522	1.765360	1.060584	0.440853	0.333480	0.763430	0.879715	0.422402	1.168994	0.778664	0.524367	0.392751	0.048633	0.007479	0.155276	0.160356	
52	R	12/22/2016 16:03:26	178.511101	306.874960	39.841503	13.792377	1.111636		0.067951	4.025561	15.887898	16.619835	13.742926	30.730951	68.310776	17.830223	4.235822	2.620971	4.506137	10.216232	57.298145	83.481644	33.183601	47.075100	38.988842	18.289150	18.342245	11.745093	12.341962	6.831093	4.628683	3.320098	0.974573	0.547697	1.143992	1.449797	3.286542	1.840078	0.634416	0.893415	0.641978	0.289588	0.453402	0.305567	0.460598	1.105173	0.584893	0.083641	0.071599	
53	R	12/22/2016 16:03:30	119.169457	208.966353	31.347737	30.092169	0.786549		2.295173	10.894880	14.803796	23.105343	21.855276	14.736711	4.983721	8.341894	4.927534	9.847583	5.672720	5.483547	13.286326	7.147018	17.062447	43.795174	56.258186	24.439362	41.494293	9.444216	0.224196	3.126891	4.059379	6.095152	8.397903	4.804098	3.016286	7.265160	8.012799	1.955107	1.180851	0.260198	0.268489	0.401669	0.329363	0.750130	0.808484	0.396197	0.157310	0.203521	0.282505	
54	R	12/22/2016 16:03:34	164.219283	250.928805	18.557359	14.302341	1.432374		1.160756	3.680086	4.970618	7.250347	6.318339	18.058395	29.735094	42.653984	26.830225	8.622883	16.099312	6.198811	42.002697	97.339508	48.845020	7.540936	13.925436	17.722593	17.353804	2.103263	3.407150	2.249594	4.164584	3.213468	3.419299	1.109270	0.312141	1.920779	1.957819	0.142279	0.831379	1.801455	1.576813	1.044954	0.526542	0.405155	0.207406	0.977309	1.041832	0.218629	0.228580	
55	R	12/22/2016 16:03:38	241.725167	236.702237	60.765716	17.205013	0.784099		0.606180	9.175091	31.190557	53.900391	50.035797	22.077892	35.274933	18.528002	4.102638	0.737123	16.702744	19.005074	6.245889	8.667101	46.149944	44.892067	31.399340	43.591290	36.751534	27.387232	10.804161	4.120220	3.589877	8.666135	6.198091	4.333683	2.056993	0.388556	1.395602	1.519240	0.995246	1.552022	1.141165	0.983057	0.723016	0.593249	0.511302	0.361832	0.221359	0.194995	0.233697	
56	R	12/22/2016 16:03:42	216.492580	345.787500	15.252253	32.872073	1.034185		0.037211	8.493871	11.470478	15.340811	6.363208	12.426268	37.876629	58.587276	42.598423	13.479588	9.856030	8.690882	55.528130	51.701515	46.333996	95.629921	41.691593	21.740829	24.470634	5.316844	1.429687	2.081519	3.656472	1.276114	1.491617	4.805928	8.527713	3.247556	0.474493	3.075665	3.368647	2.041555	0.559121	0.591655	1.489970	1.077306	1.266145	0.919867	0.586366	0.256141	0.583945	
57	R	12/22/2016 16:03:46	144.619729	340.324501	15.735553	5.312022	0.874161		1.422995	4.439511	4.775001	13.731480	15.802829	14.002165	11.793972	29.868549	37.375580	9.436592	3.394050	5.446285	32.010963	91.164352	106.039520	90.656944	8.640380	2.688905	3.677151	4.022590	5.217096	3.142349	1.584959	1.353076	0.415483	0.471647	0.867746	0.443971	0.337302	1.164290	0.272486	0.284409	0.315317	0.110519	0.505862	0.160709	0.053246	0.091090	0.148591	0.064719	0.020115	
58	R	12/22/2016 16:03:50	148.433086	373.080457	27.252029	16.252728	0.848630		3.904219	9.694441	7.757216	12.164482	20.747818	19.203529	12.669941	25.603081	21.078253	9.401722	10.112603	7.399696	4.111484	18.704000	51.326797	32.579762	77.727684	138.048584	43.182449	12.574198	7.536128	1.289284	1.752577	1.426931	2.672912	6.067812	1.789533	0.080688	0.846982	1.460228	1.432816	1.082228	0.408118	0.668392	0.202115	0.983416	0.557898	0.180984	0.083589	0.144534	0.263395	
59	R	12/22/2016 16:03:54	110.743607	391.846926	32.636937	22.242399	1.193768		0.903515	2.536583	5.275569	7.066495	5.405507	8.452465	4.061662	15.359758	14.199039	31.135738	17.250790	5.108729	10.438168	41.884399	34.805275	144.605881	110.742867	31.266724	12.994884	5.809772	3.167564	7.761662	1.739681	11.092362	3.065896	2.214559	2.993601	2.111681	2.238186	1.044254	1.272846	1.909337	3.045926	0.860357	0.604691	1.269020	1.129033	0.611008	0.191372	0.618244	0.128286	
60	R	12/22/2016 16:03:58	156.517774	269.014775	77.800663	17.347681	0.844098		0.316587	6.559290	8.045226	6.812899	15.427076	14.992176	48.378662	48.309223	4.842508	1.070912	2.079800	9.917186	18.140347	9.543974	40.361355	32.478184	65.564873	56.087330	36.921528	29.596447	22.359713	13.317812	5.678052	4.134241	2.714399	2.298168	3.459586	1.755810	2.947930	2.517865	0.270399	0.732897	1.198617	0.525288	0.280744	0.069445	0.598613	0.210563	0.052931	0.154347	0.274478	
61	R	12/22/2016 16:04:02	528.866922	191.036124	58.816136	15.462222	0.996368		0.839557	85.128189	109.614906	70.063385	56.736256	38.028950	21.018715	37.147667	49.347649	47.731251	14.049955	1.160438	3.453263	18.673882	65.630333	45.308704	27.899258	18.557915	10.352332	7.842625	21.062366	18.465149	7.469443	1.508882	2.467670	3.957352	2.187081	0.796110	1.389240	1.058939	0.510110	1.014961	1.944968	0.945890	0.092464	0.550974	0.382424	0.230906	0.108669	0.138297	0.153836	
62	R	12/22/2016 16:04:06	226.933416	487.946966	43.175535	20.582356	1.329792		0.881493	7.129465	6.478153	6.617674	24.959423	67.289459	64.752907	16.556686	11.061603	2.036500	20.051546	74.875206	179.695953	138.138916	22.095579	12.798759	30.744591	16.577532	13.020430	11.967114	7.067595	6.536030	8.371371	7.171624	2.061800	1.551363	1.796065	1.680280	4.955287	3.175132	0.358476	1.157239	1.222461	0.207096	1.123533	1.230345	0.554155	0.491171	0.614897	0.303367	0.161488	
63	R	12/22/2016 16:04:10	294.710239	300.433941	18.175075	15.773917	0.871936		0.179906	6.317008	30.613670	38.077133	25.254316	36.603931	50.823906	60.986450	33.740173	1.895973	10.397676	15.906965	46.164143	101.187759	83.582718	30.580421	12.537130	5.429165	5.045640	7.707425	1.040416	0.769720	2.869978	1.286667	4.500868	2.456526	0.579553	0.319479	1.752311	2.844068	1.361528	0.713639	0.669286	1.461081	0.705958	0.178151	0.204786	0.521784	0.969996	0.782450	0.253322	
64	W	12/22/2016 16:04:14	764.021416	108.442245	15.682097	12.909789	0.895463		8.224033	40.339268	57.019329	82.923775	19.608585	36.325264	32.946644	118.471626	205.990189	132.242081	38.154655	7.147655	15.005018	3.868956	6.262001	14.249661	32.941193	25.624752	3.343009	1.606598	4.612152	2.271454	1.437436	3.112947	2.641510	0.724820	1.961711	2.303941	1.231444	0.710662	0.567389	0.791590	0.707369	0.863670	1.188022	0.538543	0.512523	0.359619	0.286357	0.105417	0.056712	
65	W	12/22/2016 16:04:18	505.669326	101.348166	16.150151	9.927044	0.896827		4.905608	19.492865	44.769333	58.175854	44.377918	14.869700	76.913437	143.303879	75.222412	7.236762	21.307167	19.004030	4.360567	1.217270	3.801792	19.674906	5.475813	22.709297	25.104492	5.530546	2.106886	1.643210	1.120596	3.148857	2.600055	1.264333	1.404000	1.334367	1.010605	1.526378	0.164843	0.701186	0.864353	0.392789	0.349231	0.371559	0.169036	0.049933	0.069551	0.129658	0.125222	
66	W	12/22/2016 16:04:22	356.241664	136.068331	18.711484	6.242984	0.811914		2.816504	19.687429	16.117893	21.022398	32.160152	34.134235	96.837715	79.584747	24.836002	13.318858	18.542233	6.706962	13.631775	44.509949	12.325979	9.117921	21.391821	22.211081	6.172844	3.685083	8.064623	3.307400	0.943975	2.140230	0.570173	0.327474	0.050444	0.569434	0.707201	0.168328	0.444037	0.371944	0.643371	1.402979	0.349059	0.137376	0.223730	0.203313	0.337147	0.182170	0.124976	
67	W	12/22/2016 16:04:26	397.440554	222.850832	24.514198	6.899384	0.769945		7.992829	13.246748	22.356285	75.023849	141.946396	103.757187	1.622458	27.249340	6.671613	1.163164	4.403515	29.670952	28.894255	15.882862	36.335979	66.163727	36.352116	7.341673	2.209269	4.334271	2.986257	5.592380	7.420706	3.355334	0.825251	0.594812	0.463612	1.304557	0.685270	0.711172	1.013383	0.075670	0.269185	0.429034	0.547297	0.313170	0.049383	0.161696	0.197074	0.059805	0.024265	
68	W	12/22/2016 16:04:30	456.747143	131.718067	33.218480	15.349915	0.846293		0.180692	20.629614	24.153889	57.935226	76.547165	34.611580	97.320755	59.066605	27.831396	31.908148	26.742765	29.983175	19.398357	19.400414	19.250584	5.555976	3.571211	11.379888	23.178463	20.966318	2.397539	0.973585	5.646495	2.183488	1.051055	0.182794	0.355333	1.734627	3.898765	2.417904	0.233802	1.787863	1.051438	0.879001	0.290466	0.535662	0.640543	0.585663	0.375193	0.246816	0.134045	
69	NR	12/22/2016 16:04:34	500.650577	147.725578	40.839282	28.297466	0.659173		6.757528	6.750477	15.982279	71.341225	86.988083	142.457016	109.505783	33.029064	22.067062	8.926928	3.602661	12.670424	33.414127	40.512016	1.531076	25.788670	21.280346	6.651513	5.877407	6.651295	5.329535	8.639440	10.772651	7.090927	2.355435	2.662189	3.143914	3.968111	6.366530	3.438087	1.011810	1.445463	1.137311	1.939905	1.690015	0.558016	0.396965	0.185263	0.137098	0.047185	0.169604	
70	NR	12/22/2016 16:04:38	669.046783	188.406325	89.720384	32.102190	2.019980		3.792653	11.431339	57.529148	125.298798	96.122551	124.171631	124.903725	60.942284	15.574520	29.946560	23.126228	8.252345	27.988531	40.197170	35.921791	24.211544	33.134129	17.327831	1.372984	1.817650	6.227538	12.359484	42.340355	23.810982	3.164376	0.505062	2.682558	5.581346	4.314020	4.648131	3.719099	1.754058	2.271725	0.886683	0.050125	0.441548	1.386687	1.469305	1.498430	0.767174	0.126238	
71	NR	12/22/2016 16:04:42	646.724455	254.274959	73.456105	39.053801	1.161898		2.865987	17.168633	72.939766	81.565063	104.174438	63.880947	18.318052	71.968079	158.636841	37.050953	21.021683	4.472809	39.889706	62.516914	17.782415	22.748026	10.198070	43.989346	52.677673	21.829086	28.793438	9.809866	10.003855	1.150407	1.869453	3.968657	9.196805	2.594192	9.569133	2.999993	1.744929	1.357715	1.085979	2.389664	0.724698	0.622271	0.642222	1.008177	0.880685	0.224206	0.044476	
72	NR	12/22/2016 16:04:46	1732.966580	264.742527	55.483133	42.833518	1.776048		2.427758	11.141252	158.361725	418.785065	369.608887	162.220383	173.936554	146.370758	43.743305	154.580902	94.217751	47.189644	8.594500	66.198486	71.351578	32.353031	13.163982	9.491350	16.399956	29.447163	14.976379	1.392484	2.256189	4.777378	2.633539	1.370448	4.654935	7.661869	4.557081	5.627177	7.236829	1.224116	0.419472	1.218835	1.820265	1.001139	0.635741	1.893943	1.537609	1.139232	0.834826	
73	NR	12/22/2016 16:04:50	940.974297	146.679419	69.086761	49.308413	2.429581		4.123857	7.978374	25.711151	99.049026	234.395920	61.371506	179.447098	238.636261	36.829002	30.127525	27.428432	29.467405	29.561298	28.310022	14.159410	4.836056	1.684321	20.154585	18.506321	28.158031	10.999243	0.748791	7.697826	14.909712	6.573158	2.932101	12.494023	9.684469	4.646828	6.443947	4.602262	2.461192	1.255756	0.643019	0.376783	2.133802	0.937657	0.234726	0.126359	0.133527	0.201959	
74	NR	12/22/2016 16:04:54	972.087427	391.099896	85.099188	31.479195	1.318654		2.359465	23.479326	66.775284	91.046051	216.703888	155.353394	61.280579	158.859894	93.404678	54.111153	51.073181	38.395348	30.452961	121.196548	100.509583	44.778458	32.938728	10.279104	12.549167	25.441998	28.300835	14.324975	6.154227	6.827401	4.049753	3.651426	4.385053	0.908069	4.448631	0.633924	3.319344	3.341678	3.119465	2.190157	1.307711	2.515792	0.742635	0.212270	0.449894	0.205364	0.047782	
75	NR	12/22/2016 16:04:58	672.830426	315.112141	55.271737	51.878959	1.698721		5.176170	8.930997	6.095111	50.362122	114.471992	118.539787	107.059013	132.971191	23.586147	50.008083	60.805981	10.468228	33.518448	15.480286	72.428024	82.101563	76.439003	21.149391	3.527199	10.756793	12.693065	11.270857	10.934531	5.971350	3.645141	6.238320	13.689451	8.518157	0.647724	3.387809	5.086736	4.312546	0.575934	1.509474	1.661648	1.603066	1.212185	1.581704	0.170393	0.933316	0.750496	
76	NR	12/22/2016 16:05:02	969.808640	262.164946	114.207463	49.119906	1.554102		1.760550	12.875828	115.735115	224.020966	68.255821	61.275085	143.855957	166.641663	95.690605	39.546883	41.910717	27.983393	24.512367	28.216339	42.221634	45.162189	23.284443	15.999180	54.785400	62.526558	11.472673	15.120243	14.272661	6.280101	4.535227	9.548299	5.487347	3.422693	4.232483	2.037078	3.674995	7.786022	5.453636	2.083756	2.094099	0.368845	0.532923	0.971544	0.767721	0.079293	0.579173	
77	NR	12/22/2016 16:05:06	1397.139252	250.260118	51.289548	50.219800	1.275886		5.021984	21.423820	42.275284	152.013168	253.265350	124.513275	95.251556	209.410278	210.999237	209.382996	78.604286	78.625580	56.319916	5.643576	36.810558	29.511196	4.850474	21.781729	16.717089	6.863022	13.631620	12.611122	6.623782	9.723261	1.836741	2.919575	12.589355	7.974544	1.845345	5.026850	2.057612	3.878978	4.440266	2.669467	2.078969	1.613300	0.767081	0.792237	0.894424	0.431499	0.240297	
78	NR	12/22/2016 16:05:10	1124.782124	215.779903	23.604530	12.203641	0.913992		2.563468	23.634825	31.187994	176.355072	218.274719	244.070663	213.164810	70.758759	34.493378	52.577667	60.264236	39.915337	7.191107	17.695993	20.563303	22.955706	30.546818	51.235752	25.675888	6.928998	4.733164	5.370750	1.765959	1.940923	2.864736	0.353727	2.067434	3.364860	3.058801	0.776320	0.212840	0.059220	0.509000	0.878169	0.111921	0.102879	0.236574	0.266982	0.157050	0.019196	0.028668	
79	NR	12/22/2016 16:05:14	627.489586	174.513933	72.297759	75.086693	2.422913		4.411839	43.500210	40.570194	130.320313	150.405838	61.198505	100.617516	59.649399	26.112518	10.872274	4.242819	27.864603	23.368120	22.986374	40.257927	11.711906	15.894066	14.510969	17.919968	11.728148	18.840431	12.806079	9.219155	3.900825	15.803120	16.832691	11.307248	11.350475	11.099133	2.473578	4.582788	3.092113	4.339265	3.446218	1.343106	0.673553	0.759775	0.782529	0.973089	1.395886	0.635245	
80	NR	12/22/2016 16:05:18	791.049271	190.318817	95.698953	79.326126	2.373148		0.485909	29.066963	62.434650	143.471893	144.774155	32.428051	57.103554	174.467407	61.081806	35.962582	50.258209	30.189953	12.547765	33.874565	41.821423	29.067287	19.629745	17.320349	5.867730	10.382067	18.836843	11.408869	28.803274	14.161727	12.106173	16.267601	17.693092	15.796888	8.499716	3.470946	1.039704	3.979187	5.724113	2.289517	1.064520	1.825997	0.085733	0.484140	0.286648	0.145122	0.673202	
81	NR	12/22/2016 16:05:22	828.630840	133.503884	130.715321	45.058045	1.474600		21.153040	59.837223	156.684326	104.316177	114.713104	132.109299	149.100876	76.548477	24.839939	7.536823	2.944595	2.341857	17.975927	29.231710	20.796583	1.217888	19.543139	4.037435	38.359344	23.590820	28.720984	24.309509	13.315086	22.413704	18.365217	6.946287	7.854592	4.123137	1.921489	6.104586	2.211028	3.207800	3.363550	3.835527	1.043628	1.325555	0.715603	0.239156	1.290804	0.649573	0.225729	
82	NR	12/22/2016 16:05:26	1880.134945	249.791481	161.346463	112.082500	1.617053		3.797935	8.187878	56.630756	290.151123	502.040588	225.617401	361.408386	346.463623	68.761955	11.743553	9.129681	11.868895	26.990303	36.311920	58.358643	43.844017	19.664230	25.144218	27.609255	21.129667	24.997202	6.804605	52.072395	46.733311	9.609283	8.629540	24.553917	29.294870	11.000978	1.894842	5.344531	3.333274	6.096344	10.277832	6.591637	0.238998	1.920556	0.949462	0.469228	0.853124	0.633365	
83	NR	12/22/2016 16:05:30	617.573994	284.062722	177.710253	83.332529	1.792822		7.801575	8.362106	34.319469	34.422997	76.111237	113.958115	110.634247	57.072060	23.498322	77.460091	81.735352	88.836914	46.507473	36.810307	13.497756	23.790571	16.818794	37.048710	20.752197	52.657623	28.953981	32.268867	26.842468	24.944866	12.042446	10.853485	21.064037	5.987025	1.649791	9.213029	15.967714	5.662556	1.609220	1.844669	2.453522	0.482367	3.348594	2.324516	0.415953	0.181699	0.274350	
84	NR	12/22/2016 16:05:34	902.916056	99.374398	51.033585	19.277462	0.698117		4.608150	42.861004	57.992569	82.890549	236.274780	158.583313	121.710197	116.162048	35.308563	9.689703	41.443329	57.248333	10.925541	1.125670	8.280776	6.151621	8.944193	4.199507	2.498756	7.969789	24.085783	11.096382	2.089788	2.748678	3.043165	4.960868	3.721482	1.534497	0.560855	1.920860	1.566842	0.787006	0.871767	0.799392	0.778457	0.799841	0.080019	0.492989	0.317043	0.027829	0.057716	
85	NR	12/22/2016 16:05:38	843.719705	156.015217	68.107382	14.361009	1.898306		14.106971	68.813408	81.443436	131.906082	201.147751	103.375641	173.954041	46.275696	4.757096	6.129753	25.916801	6.285321	31.680851	45.535355	13.351336	10.172797	29.132475	13.910766	5.946317	25.229164	15.295951	4.894732	6.316793	8.222866	8.147877	0.990967	2.699246	2.330866	1.839809	1.200828	0.236391	1.223639	0.887595	0.475262	0.381289	0.881396	0.659898	0.230394	0.051048	0.043428	0.228951	
86	NR	12/22/2016 16:05:42	497.719496	397.265161	98.793050	59.461458	1.129745		2.814759	22.793255	115.031219	112.411301	7.479645	71.965614	23.343723	62.761429	51.922478	24.470907	5.539925	9.351995	7.542659	14.211758	83.696327	144.793945	89.536430	24.143261	23.988785	13.981823	21.176676	20.204121	2.750597	20.502653	20.177181	12.283052	9.471260	5.584112	4.355240	3.061109	2.381860	4.374653	3.976632	0.944452	1.143173	1.732453	4.381748	4.007675	1.142178	0.381750	0.240111	
87	NR	12/22/2016 16:05:46	1711.604015	256.340844	55.337277	35.544967	2.013940		0.022182	8.298040	29.929161	391.749695	662.505310	237.813965	122.581299	110.229637	31.993879	44.511971	71.991058	26.731403	13.591849	38.421360	24.797596	49.499653	53.455830	33.563206	16.279947	11.435836	6.409033	18.072321	6.599626	7.086530	5.733932	6.396745	5.518231	4.415266	3.464644	1.701782	3.226804	2.595963	0.381812	1.024320	2.537498	2.076943	0.706588	0.664965	0.587311	0.138705	0.107391	
88	NR	12/22/2016 16:05:50	411.590394	268.406607	77.167021	57.446077	2.155288		6.914322	7.534049	12.031059	46.824417	106.272102	45.629639	27.996494	84.890984	43.886154	27.310425	9.215071	31.960636	108.272842	60.771542	14.428792	7.192760	16.648479	16.724810	12.406745	9.599180	5.225341	16.312874	6.500580	29.615559	9.913487	0.551365	2.314824	13.189877	8.221046	1.082744	5.652478	8.137867	3.252950	6.231900	2.828422	2.044751	1.832624	0.254305	0.257658	0.565534	1.027730	
89	NR	12/22/2016 16:05:54	764.883970	399.515294	68.292978	70.256254	1.257007		19.180185	41.248283	58.247322	124.875862	110.697884	44.160931	123.686615	144.431183	69.133759	26.389156	22.012976	27.629768	6.332957	22.576128	73.055359	57.010960	79.175896	96.552536	37.181690	13.003051	10.549863	20.183475	17.000532	3.943185	3.612871	12.911034	19.032980	6.957565	0.905131	5.605001	4.309551	5.978297	2.135172	1.322923	4.526880	3.606798	1.294145	0.547904	0.442224	0.323516	0.357132	
90	NR	12/22/2016 16:05:58	1037.178368	468.164574	59.159500	57.418491	2.425785		42.182297	61.832981	16.262585	103.341393	82.741501	46.584198	252.108353	168.407104	84.836487	63.763046	157.300720	125.758926	49.514202	36.570168	5.794003	54.941547	72.102020	65.840645	57.643063	12.095313	0.687071	17.696758	18.284483	8.949037	1.446838	9.628428	14.411419	5.794981	2.563936	5.905663	1.669840	1.280076	2.942474	3.071864	3.213935	1.839462	1.411569	1.187194	0.964757	0.640576	0.892317	
91	NR	12/22/2016 16:06:02	724.062528	475.994188	102.988618	27.661197	1.607025		16.735817	38.510681	108.887337	183.038849	113.726387	43.187386	107.253357	70.286987	29.417942	18.094664	11.658938	92.967438	138.551941	99.526085	70.908409	34.017170	10.383037	21.646465	7.993644	12.623371	37.887108	29.716303	15.737059	5.864669	1.160108	3.392326	7.068221	2.500759	0.975569	1.500257	0.621483	0.502442	1.579462	1.923246	0.872806	1.748269	1.050847	0.210581	0.771028	1.723259	1.220641	
92	NR	12/22/2016 16:06:06	1144.540499	187.947549	77.075288	28.657726	1.225365		6.701687	20.115313	34.496094	108.257309	225.367950	237.529327	132.327713	136.065582	90.140411	74.307892	85.932907	55.753811	11.263690	30.112324	18.948799	7.978736	1.963174	23.935865	37.991150	36.826550	19.372635	7.762821	6.374605	4.227975	2.510702	2.964066	3.882876	3.961231	3.165379	1.390982	0.743895	1.819498	1.378798	2.773568	3.424407	1.295202	0.373929	0.368020	0.176540	0.579778	0.359557	
93	W	12/22/2016 16:06:10	685.735817	86.941327	30.144460	14.776390	1.249694		12.143950	66.767471	43.638416	135.938644	72.301361	78.617340	103.770683	48.815605	35.969276	38.593002	61.324017	31.968166	10.282253	9.014482	4.441495	1.970578	13.819535	13.528601	1.916217	5.822576	7.889675	4.235415	0.363654	7.944124	3.889016	0.435895	1.934862	0.609861	1.535711	0.621071	1.167107	2.974097	2.708050	0.338462	0.529143	0.492533	0.453312	0.441075	0.267487	0.105892	0.161832	
94	NR	12/22/2016 16:06:14	1038.887346	186.801748	66.142213	52.622024	1.344101		5.029948	46.187759	167.228912	161.344696	161.606766	159.326324	170.393051	64.922058	53.022713	53.021259	1.833807	25.699524	18.684994	17.697386	28.054699	35.489555	20.843256	17.417152	22.915182	25.921028	22.545877	10.631868	5.408502	1.288483	0.346454	2.801629	9.637764	13.159699	7.349102	2.174047	3.166785	3.325029	2.852406	2.232591	0.388668	0.477965	0.827905	2.024648	1.076337	0.820567	0.306880	
